30361431CC4B7740200274B1,2,2023-08-23, 7:22:11 AM EDT,,-49,70
303614456C01E040200002D5,1,2023-08-23, 7:23:24 AM EDT,,-60,48
30361431CC4B77C02006822D,1,2023-08-23, 7:26:32 AM EDT,,-43,82
3036143C7C60E34020000173,4,2023-08-23, 7:20:55 AM EDT,,-56,56
3036142C84466D8020002C09,11,2023-08-23, 7:25:03 AM EDT,,-59,50
30361431CC4B77C02006CBFB,1,2023-08-23, 7:28:59 AM EDT,,-47,74
30361431CC4B77802001191C,7,2023-08-23, 7:16:14 AM EDT,,-57,54
3036143C7C471BC020000934,2,2023-08-23, 7:23:24 AM EDT,,-59,50
3036143C7C5F45C0200001A1,2,2023-08-23, 7:21:44 AM EDT,,-43,82
30361431CC4B77C02008F6CD,1,2023-08-23, 7:20:35 AM EDT,,-56,56
303614456C0C3FC020000209,6,2023-08-23, 7:22:10 AM EDT,,-44,80
3036143C7C305D8020000358,13,2023-08-23, 7:24:59 AM EDT,,-58,52
303614456C01E04020000316,1,2023-08-23, 7:28:27 AM EDT,,-53,62
3036143C7C5CED4020000689,3,2023-08-23, 7:16:12 AM EDT,,-59,50
3036143C7C4B2F80200020F3,2,2023-08-23, 7:28:38 AM EDT,,-60,48
3036143C7C5F7F40200000C5,13,2023-08-23, 7:15:47 AM EDT,,-55,58
3036143C7C4DAC002000EE36,4,2023-08-23, 7:15:52 AM EDT,,-60,48
30361438BC5369402000059C,7,2023-08-23, 7:17:05 AM EDT,,-61,46
3036143C7C376EC0200001A2,2,2023-08-23, 7:20:23 AM EDT,,-52,64
3036143C7C358A80200014F2,5,2023-08-23, 7:17:07 AM EDT,,-59,50
3036143C7C4A5C80200052A2,14,2023-08-23, 7:18:25 AM EDT,,-55,58
30361431CC4B77C02008FA75,5,2023-08-23, 7:24:25 AM EDT,,-44,80
30361438BC584CC02000063B,2,2023-08-23, 7:20:29 AM EDT,,-46,76
30361431CC4B77C02008F6A0,1,2023-08-23, 7:19:22 AM EDT,,-52,64
3036143C7C5F560020000168,4,2023-08-23, 7:20:43 AM EDT,,-54,60
3036142C84553A00200185AB,3,2023-08-23, 7:20:56 AM EDT,,-55,58
3036143C7C5B704020000330,9,2023-08-23, 7:15:57 AM EDT,,-53,62
3036142C840C17406000054C,9,2023-08-23, 7:16:03 AM EDT,,-68,32
303614456C05D7C02000058A,5,2023-08-23, 7:21:29 AM EDT,,-53,62
3036143C7C59D08020000053,2,2023-08-23, 7:27:13 AM EDT,,-56,56
303614456C0680C020000035,1,2023-08-23, 7:29:39 AM EDT,,-37,94
30361431CC4B778020008079,2,2023-08-23, 7:19:58 AM EDT,,-50,68
3036143C7C61358020001188,2,2023-08-23, 7:29:12 AM EDT,,-38,92
3036143C7C60CB4020000977,5,2023-08-23, 7:16:59 AM EDT,,-66,36
3036143C7C5F32C020000238,4,2023-08-23, 7:16:16 AM EDT,,-57,54
303614456C05064020000094,3,2023-08-23, 7:25:02 AM EDT,,-60,48
3036143C7C4BC20020001223,9,2023-08-23, 7:18:50 AM EDT,,-59,50
303614456C01DEC020000157,4,2023-08-23, 7:20:44 AM EDT,,-41,86
30361431CC4B77C02006D449,5,2023-08-23, 7:18:34 AM EDT,,-63,42
3036143C7C504AC020001A71,3,2023-08-23, 7:21:25 AM EDT,,-56,56
30361431CC4B78002003F23F,3,2023-08-23, 7:16:19 AM EDT,,-61,46
3036143C7C6135C020000F11,4,2023-08-23, 7:16:02 AM EDT,,-66,36
